Concept Id,CPT Code,Clinician Descriptor Id,Clinician Descriptor
1013001,92990,10016617,Percutaneous balloon valvuloplasty of pulmonary valve
1013003,92992,10016618,Transvenous atrial septectomy or septostomy with balloon including cardiac catheterization
1013004,92993,10016619,Atrial septectomy with cardiac catheterization
1013004,92993,10016620,Park septostomy with cardiac catheterization
1013009,92997,10016621,Percutaneous transluminal pulmonary artery balloon angioplasty
1013010,92998,10016622,Percutaneous transluminal pulmonary artery balloon angioplasty
1013013,93000,10016623,Routine ECG with at least 12 leads with interpretation and report
1013014,93005,10016624,Tracing of routine ECG with at least 12 leads
1013015,93010,10016625,Interpretation and report of routine ECG with at least 12 leads
1013020,93015,10016626,"Cardiovascular stress test with physician supervision, with interpretation and report"
1013021,93016,10016627,Cardiovascular stress test with physician supervision
1013022,93017,10016628,Tracing of cardiovascular stress test with physician supervision
1013023,93018,10016629,Interpretation and report of cardiovascular stress test
1013024,93024,10016630,Ergonovine provocation test
1013025,93025,10016631,Microvolt T-wave alternans test
1013027,93040,10016632,"Rhythm ECG, 1-3 leads with interpretation and report"
1013028,93041,10016633,"Tracing of rhythm ECG, 1-3 leads"
1013029,93042,10016634,"Interpretation and report of rhythm ECG, 1-3 leads"
1027784,93050,10029813,"Non-invasive upper extremity arterial pressure waveform analysis with assessment of central arterial pressure, interpretation and report"
1013031,93224,10016635,"Recording, scanning analysis with report, physician review and interpretation of external electrocardiographic recording up to 48 hours by continuous rhythm recording and storage"
1013032,93225,10016636,External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage
1013033,93226,10016637,Scanning analysis with report of external electrocardiographic recording up to 48 hours by continuous rhythm recording and storage
1013034,93227,10016638,Physician review and interpretation of external electrocardiographic recording up to 48 hours by continuous rhythm recording and storage
1019072,93228,10016639,"Physician review and interpretation with report of external mobile cardiovascular telemetry with electrocardiographic recording, concurrent computerized real time data analysis and greater than 24 hours of accessible ECG data storage (retrievable with query) with ECG triggered and patient selected events transmitted to a remote attended surveillance center"
1019073,93229,10016640,"Technical support for connection and patient instructions for use, attended surveillance, analysis and physician prescribed transmission of daily and emergent data reports of external mobile cardiovascular telemetry with electrocardiographic recording, concurrent computerized real time data analysis and greater than 24 hours of accessible ECG data storage (retrievable with query) with ECG triggered and patient selected events transmitted to a remote attended surveillance center"
1013045,93268,10016641,"Transmission, physician review and interpretation of external patient and auto activated electrocardiographic rhythm derived event recording with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013045,93268,10016642,"Transmission, physician review and interpretation of external patient with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013046,93270,10016643,"Recording of external patient and auto activated electrocardiographic rhythm derived event recording with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013046,93270,10016644,"Recording of external patient with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013047,93271,10016645,"Transmission and analysis of external patient and auto activated electrocardiographic rhythm derived event recording with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013047,93271,10016646,"Transmission and analysis of external patient with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013048,93272,10016647,"Physician review and interpretation of external patient and auto activated electrocardiographic rhythm derived event recording with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013048,93272,10016648,"Physician review and interpretation of external patient with symptom-related memory loop with remote download capability, 24-hour attended monitoring"
1013049,93278,10016649,Signal-averaged electrocardiography
1013049,93278,10016650,"Signal-averaged electrocardiography, with ECG"
1021789,93260,10029367,"Programming device evaluation and adjustment of implantable subcutaneous lead defibrillator system with physician analysis, reviews and report"
1021789,93260,10029368,"Programming device evaluation and adjustment of implantable subcutaneous lead defibrillator system with qualified individual analysis, reviews and report"
1019074,93279,10031020,"Programming device evaluation in person of leadless pacemaker system in single chamber of heart with iterative adjustment, analysis, review and report by qualified healthcare professional"
1019074,93279,10031021,"Programming device evaluation of single lead pacemaker system in person with iterative adjustment, analysis, review and report by qualified healthcare professional"
1019076,93280,10016652,"Programming device evaluation in person with iterative adjustment of the implantable device with physician analysis, review and report for dual lead pacemaker system"
1019077,93281,10016653,"Programming device evaluation in person with iterative adjustment of the implantable device with physician analysis, review and report for multiple lead pacemaker system"
1019078,93282,10016654,"Programming device evaluation in person with iterative adjustment of the implantable device with physician analysis, review and report for single lead implantable cardioverter-defibrillator system"
1019079,93283,10016655,"Programming device evaluation in person with iterative adjustment of the implantable device with physician analysis, review and report for dual lead implantable cardioverter-defibrillator system"
1019080,93284,10016656,"Programming device evaluation in person with iterative adjustment of the implantable device with physician analysis, review and report for multiple lead implantable cardioverter-defibrillator system"
1019081,93285,10031022,"Programming device evaluation in person of subcutaneous cardiac rhythm monitor system with iterative adjustment, analysis, review and report by qualified healthcare professional"
